factor,source_type,signal_date,available_at,available_at_rule,execution_date,execution_price,exit_date,return_lag_sessions,rationale
dealer_net_buy,institutional_flow,2021-01-04,2021-01-04T18:00:00+08:00,same_session_after_close,2021-01-05,next_exchange_session_close,2021-01-06,1,Institutional flow is same-session information released after the market close; the first daily close price executable after availability is the next exchange session close.
volume_ratio,close_or_volume_derived,2023-10-12,2023-10-12T16:00:00+08:00,same_session_after_close,2023-10-13,next_exchange_session_close,2023-10-16,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-10-13,2023-10-13T16:00:00+08:00,same_session_after_close,2023-10-16,next_exchange_session_close,2023-10-17,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-10-16,2023-10-16T16:00:00+08:00,same_session_after_close,2023-10-17,next_exchange_session_close,2023-10-18,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-10-17,2023-10-17T16:00:00+08:00,same_session_after_close,2023-10-18,next_exchange_session_close,2023-10-19,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-10-18,2023-10-18T16:00:00+08:00,same_session_after_close,2023-10-19,next_exchange_session_close,2023-10-20,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-10-19,2023-10-19T16:00:00+08:00,same_session_after_close,2023-10-20,next_exchange_session_close,2023-10-23,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-10-20,2023-10-20T16:00:00+08:00,same_session_after_close,2023-10-23,next_exchange_session_close,2023-10-24,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-10-23,2023-10-23T16:00:00+08:00,same_session_after_close,2023-10-24,next_exchange_session_close,2023-10-25,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-10-24,2023-10-24T16:00:00+08:00,same_session_after_close,2023-10-25,next_exchange_session_close,2023-10-26,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-10-25,2023-10-25T16:00:00+08:00,same_session_after_close,2023-10-26,next_exchange_session_close,2023-10-27,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-10-26,2023-10-26T16:00:00+08:00,same_session_after_close,2023-10-27,next_exchange_session_close,2023-10-30,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-10-27,2023-10-27T16:00:00+08:00,same_session_after_close,2023-10-30,next_exchange_session_close,2023-10-31,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-10-30,2023-10-30T16:00:00+08:00,same_session_after_close,2023-10-31,next_exchange_session_close,2023-11-01,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-10-31,2023-10-31T16:00:00+08:00,same_session_after_close,2023-11-01,next_exchange_session_close,2023-11-02,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-11-01,2023-11-01T16:00:00+08:00,same_session_after_close,2023-11-02,next_exchange_session_close,2023-11-03,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-11-02,2023-11-02T16:00:00+08:00,same_session_after_close,2023-11-03,next_exchange_session_close,2023-11-06,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-11-03,2023-11-03T16:00:00+08:00,same_session_after_close,2023-11-06,next_exchange_session_close,2023-11-07,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-11-06,2023-11-06T16:00:00+08:00,same_session_after_close,2023-11-07,next_exchange_session_close,2023-11-08,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-11-07,2023-11-07T16:00:00+08:00,same_session_after_close,2023-11-08,next_exchange_session_close,2023-11-09,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-11-08,2023-11-08T16:00:00+08:00,same_session_after_close,2023-11-09,next_exchange_session_close,2023-11-10,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-11-09,2023-11-09T16:00:00+08:00,same_session_after_close,2023-11-10,next_exchange_session_close,2023-11-13,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-11-10,2023-11-10T16:00:00+08:00,same_session_after_close,2023-11-13,next_exchange_session_close,2023-11-14,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-11-13,2023-11-13T16:00:00+08:00,same_session_after_close,2023-11-14,next_exchange_session_close,2023-11-15,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-11-14,2023-11-14T16:00:00+08:00,same_session_after_close,2023-11-15,next_exchange_session_close,2023-11-16,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-11-15,2023-11-15T16:00:00+08:00,same_session_after_close,2023-11-16,next_exchange_session_close,2023-11-17,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-11-16,2023-11-16T16:00:00+08:00,same_session_after_close,2023-11-17,next_exchange_session_close,2023-11-20,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-11-17,2023-11-17T16:00:00+08:00,same_session_after_close,2023-11-20,next_exchange_session_close,2023-11-21,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-11-20,2023-11-20T16:00:00+08:00,same_session_after_close,2023-11-21,next_exchange_session_close,2023-11-22,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-11-21,2023-11-21T16:00:00+08:00,same_session_after_close,2023-11-22,next_exchange_session_close,2023-11-23,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-11-22,2023-11-22T16:00:00+08:00,same_session_after_close,2023-11-23,next_exchange_session_close,2023-11-24,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-11-23,2023-11-23T16:00:00+08:00,same_session_after_close,2023-11-24,next_exchange_session_close,2023-11-27,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-11-24,2023-11-24T16:00:00+08:00,same_session_after_close,2023-11-27,next_exchange_session_close,2023-11-28,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-11-27,2023-11-27T16:00:00+08:00,same_session_after_close,2023-11-28,next_exchange_session_close,2023-11-29,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-11-28,2023-11-28T16:00:00+08:00,same_session_after_close,2023-11-29,next_exchange_session_close,2023-11-30,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-11-29,2023-11-29T16:00:00+08:00,same_session_after_close,2023-11-30,next_exchange_session_close,2023-12-01,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-11-30,2023-11-30T16:00:00+08:00,same_session_after_close,2023-12-01,next_exchange_session_close,2023-12-04,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
